date,open,close,high,low,volume,amount
2020-09-23,31.3107602700,31.2624784500,31.5038875500,30.9647405600,30305291,1175689574.6900
2020-09-24,31.0613042000,30.4980163000,31.1015390500,30.2566072000,44750231,1698680784.9400
2020-09-25,30.4175466000,30.6670026700,30.9727875300,30.3934056900,25261534,965935239.1500
2020-09-28,31.3349011800,30.7233314600,31.3992769400,30.5784860000,30194790,1163735598.0700
2020-09-29,31.0693511700,30.8118481300,31.1015390500,30.5945799400,26277063,1008006919.8300
2020-09-30,31.0291163200,30.9808345000,31.6648269500,30.8198951000,36227254,1404863691.3600
2020-10-09,31.7855315000,32.4292891000,32.9845300300,31.4395117900,53966845,2162875053.4400
2020-10-12,32.8155436600,33.5478179300,33.6765694500,32.6706982000,47976053,1989850154.3800
2020-10-13,33.3144558000,33.3788315600,33.6202406600,33.2259391300,25550318,1059490696.2300
2020-10-14,33.3949255000,33.6363346000,34.0386831000,33.3225027700,35489823,1483399798.5000
2020-10-15,33.7168043000,33.3707845900,33.7972740000,33.1857042800,35850635,1489101551.7300
2020-10-16,33.3144558000,33.1615633700,33.9099315800,32.8718724500,26238069,1085971708.8000
2020-10-19,33.1615633700,32.3327254600,33.5156300500,32.2361618200,51692734,2096262759.4300
2020-10-20,32.5499936500,33.3949255000,33.5558649000,32.5258527400,39656596,1631908065.3900
2020-10-21,33.6685224800,33.6765694500,33.7168043000,33.1132815500,36838077,1531399111.6600
2020-10-22,33.9501664300,33.9099315800,34.0386831000,33.2339861000,36586747,1530855029.9300
2020-10-23,33.9099315800,32.5499936500,33.9099315800,32.4453830400,38887949,1596384808.9400
2020-10-26,32.5419466800,33.3144558000,33.6604755100,31.9062360500,29084220,1191959421.6700
2020-10-27,33.7892270300,33.1696103400,33.9582134000,32.9040603300,34648744,1433834731.7500
2020-10-28,33.5236770200,34.5939240300,34.9721316200,33.3627376200,76055352,3263190788.5700
2020-10-29,34.5858770600,35.5193255800,35.8412043800,34.3203270500,81557539,3550172612.0900
2020-10-30,32.9845300300,31.9706118100,33.3949255000,31.9706118100,134286954,5371200261.5400
2020-11-02,31.1337269300,30.4980163000,31.6648269500,30.0554329500,169931648,6473260351.4600
2020-11-03,30.6428617600,31.4716996700,31.6406860400,30.5221572100,91665907,3567488755.4900
2020-11-04,31.5441224000,31.7533436200,31.9223299900,30.9084117700,52002204,2031417510.7500
2020-11-05,31.9867057500,31.7694375600,32.1476451500,31.3107602700,64212084,2522586096.7500
2020-11-06,32.0591284800,31.2866193600,32.0671754500,31.0452102600,53479775,2079341133.6700
2020-11-09,31.6406860400,31.7935784700,31.9947527200,31.4636527000,56694522,2238028688.5900
2020-11-10,31.7774845300,31.3349011800,31.7935784700,31.1417739000,49244249,1921874439.2400
2020-11-11,31.6245921000,31.5924042200,32.2763966700,31.5280284600,57887339,2292344533.1500
2020-11-12,31.7855315000,31.3912299700,32.0269406000,31.2222436000,43650486,1705472637.5200
2020-11-13,31.3027133000,30.8359890400,31.3027133000,30.4175466000,44855242,1707389445.4400
2020-11-16,30.9808345000,30.7555193400,31.1256799600,30.5060632700,40338119,1539521158.1800
2020-11-17,30.6428617600,30.5543450900,30.7313784300,30.0473859800,51169550,1929908489.1400
2020-11-18,30.5462981200,30.8440360100,30.9405996500,30.4014526600,40068415,1529738083.3700
2020-11-19,30.8520829800,31.4475587600,31.4877936100,30.6750496400,45899462,1782695165.1800
2020-11-20,31.4636527000,31.5682633100,31.8901421100,31.1820087500,43450054,1703071679.9400
